"id","type","url","locale","title","status","author","editor","reviewer","published_at","updated_at","last_fact_checked_at","next_review_at","word_count","hero_media","inline_media_count","source_count","claim_count","internal_links","external_links","search_indexed","canonical","quality_score","action","owner","notes"
"campo-del-cielo","kb_attraction","/baza-znaniy/campo-del-cielo","ru","Campo del Cielo","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","59","/media/argentina-travel/campo-del-cielo/1644336194254-campo_del_cielo_meteorito_chaco_2.jpg","0","1","0","0","1","no","not_public","10","DEEP_REWRITE","Content editor","not_publication_ready;non_russian_title;non_russian_summary"
"campo-del-cielo-y-saenz-pena","kb_attraction","/baza-znaniy/campo-del-cielo-y-saenz-pena","ru","Field of the Sky [Campo del Cielo] and Sáenz Peña","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","64","/media/argentina-travel/campo-del-cielo-y-saenz-pena/1624386867884-parque_provincial_campo_del_cielo_centro_de_interpretacion.jpg","0","1","0","0","1","no","not_public","10","DEEP_REWRITE","Content editor","not_publication_ready;non_russian_title;non_russian_summary"
"canon-del-atuel","kb_attraction","/baza-znaniy/canon-del-atuel","ru","Каньон Атуэль","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","62","/media/argentina-travel/canon-del-atuel/1656646627734-ca_on_del_atuel.jpg","0","1","0","0","1","no","not_public","80","EXPAND","Content editor","thin_content"
"capilla-del-monte","kb_attraction","/baza-znaniy/capilla-del-monte","ru","Capilla del Monte","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","62","/media/argentina-travel/capilla-del-monte/1649775614944-capilla_del_monte_4.jpg","0","1","0","0","1","no","not_public","10","DEEP_REWRITE","Content editor","not_publication_ready;non_russian_title;non_russian_summary"
"carcarana","kb_attraction","/baza-znaniy/carcarana","ru","Carcarañá","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","59","/media/argentina-travel/carcarana/1644342443360-foto_61_carcara____parque_sarmiento_.jpg","0","1","0","0","1","no","not_public","10","DEEP_REWRITE","Content editor","not_publication_ready;non_russian_title;non_russian_summary"
"carmen-del-sauce","kb_attraction","/baza-znaniy/carmen-del-sauce","ru","Carmen del Sauce","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","62","/media/argentina-travel/carmen-del-sauce/1644342110677-carmen_del_sauce__3_.jpg","0","1","0","0","1","no","not_public","10","DEEP_REWRITE","Content editor","not_publication_ready;non_russian_title;non_russian_summary"
"carnaval-de-humahuaca","kb_attraction","/baza-znaniy/carnaval-de-humahuaca","ru","Humahuaca Carnival","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","61","/media/argentina-travel/carnaval-de-humahuaca/1623971860901-carnaval_jujuy.jpg","0","1","0","0","1","no","not_public","10","DEEP_REWRITE","Content editor","not_publication_ready;non_russian_title;non_russian_summary"
"carnaval-en-corrientes","kb_attraction","/baza-znaniy/carnaval-en-corrientes","ru","Carnival in Corrientes","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","64","/media/argentina-travel/carnaval-en-corrientes/1624391303451-_saa4028.jpg","0","1","0","0","1","no","not_public","10","DEEP_REWRITE","Content editor","not_publication_ready;non_russian_title;non_russian_summary"
"casa-de-san-martin-en-yapeyu","kb_attraction","/baza-znaniy/casa-de-san-martin-en-yapeyu","ru","San Martin’s home in Yapeyú","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","65","/media/argentina-travel/casa-de-san-martin-en-yapeyu/1643223031628-yapey____museo_san_martiniano___turismo_hist_rico___nikond7000dsc_","0","1","0","0","1","no","not_public","10","DEEP_REWRITE","Content editor","not_publication_ready;non_russian_title;non_russian_summary"
"casa-historica-tucuman","kb_attraction","/baza-znaniy/casa-historica-tucuman","ru","Каса-Историка-де-ла-Индепенденсия","published_public","not_recorded","not_recorded","review_required","not_recorded","2026-07-02","2026-07-02","2026-12-29","462","https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Casa_Hist%C3%B3rica_de_la_Independencia_%E2%80%A2_Casa_de_Tucum%C3%A1n.jpg/1600px-Casa_Hist%C3%B3rica_de_la_Independencia_%E2%80%A2_Casa_de_Tucum%C3%A1n.jpg","0","4","6","4","4","yes","yes","100","KEEP","Content editor","publication_gate_clean"
"cascada-chachin","kb_attraction","/baza-znaniy/cascada-chachin","ru","Водопад Чачин","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","76","/media/argentina-travel/cascada-chachin/1656707726938-cascada_chach_n__.jpg","0","1","0","0","1","no","not_public","50","EXPAND","Content editor","not_publication_ready;thin_content"
"cascada-del-rio-noque","kb_attraction","/baza-znaniy/cascada-del-rio-noque","ru","Водопад на реке Ноке","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","70","/media/argentina-travel/cascada-del-rio-noque/1625575933977-058.jpg","0","1","0","0","1","no","not_public","50","EXPAND","Content editor","not_publication_ready;thin_content"
"cascada-nivinco-y-pichi-traful","kb_attraction","/baza-znaniy/cascada-nivinco-y-pichi-traful","ru","Водопады Нивинко и Пичи-Трафуль","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","62","/media/argentina-travel/cascada-nivinco-y-pichi-traful/1656867526711-_ivinco__.jpg","0","1","0","0","1","no","not_public","80","EXPAND","Content editor","thin_content"
"cascadas-santa-ana-y-dora","kb_attraction","/baza-znaniy/cascadas-santa-ana-y-dora","ru","Водопады Санта-Ана и Дора","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","71","/media/argentina-travel/cascadas-santa-ana-y-dora/1656868584505-cascada_santa_ana.jpg","0","1","0","0","1","no","not_public","50","EXPAND","Content editor","not_publication_ready;thin_content"
"catamaran-en-el-rio-parana","kb_attraction","/baza-znaniy/catamaran-en-el-rio-parana","ru","Catamaran on the Paraná river","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","68","/media/argentina-travel/catamaran-en-el-rio-parana/1649772586708-santa_fe__26_.jpg","0","1","0","0","1","no","not_public","10","DEEP_REWRITE","Content editor","not_publication_ready;non_russian_title;non_russian_summary"
"catamaran-en-la-triple-frontera","kb_attraction","/baza-znaniy/catamaran-en-la-triple-frontera","ru","Катамаран у Тройной границы","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","63","/media/argentina-travel/catamaran-en-la-triple-frontera/1638473357151-copia_de_cruceros_iguaz___2_.jpg","0","1","0","0","1","no","not_public","80","EXPAND","Content editor","thin_content"
"catamarca","kb_city","/baza-znaniy/catamarca","ru","Катамарка","published_public","not_recorded","not_recorded","review_required","not_recorded","2026-07-02","2026-07-02","2026-12-29","453","https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/San_Fernando_del_Valle_de_Catamarca_%281%29.jpg/1920px-San_Fernando_del_Valle_de_Catamarca_%281%29.jpg","0","3","7","3","3","yes","yes","100","KEEP","Content editor","publication_gate_clean"
"caucete-san-juan","kb_attraction","/baza-znaniy/caucete-san-juan","ru","Caucete, San Juan","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-08-21","62","/media/argentina-travel/caucete-san-juan/1626729970779-sjischigualastodji_0063.jpg","0","1","0","0","1","no","not_public","0","HUMAN_REVIEW","Fact checker + legal reviewer","not_publication_ready;non_russian_title;non_russian_summary"
"caviahue-copahue","kb_attraction","/baza-znaniy/caviahue-copahue","ru","Кавиауэ и Копауэ","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","60","/media/argentina-travel/caviahue-copahue/1628523445122-escuela_de_ski___junior_1_.jpg","0","1","0","0","1","no","not_public","80","EXPAND","Content editor","thin_content"
"centro-de-esqui-la-hoya","kb_attraction","/baza-znaniy/centro-de-esqui-la-hoya","ru","La Hoya ski resort","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","65","/media/argentina-travel/centro-de-esqui-la-hoya/1629170473560-8180867793_79fe081ac7_o__1_.jpg","0","1","0","0","1","no","not_public","10","DEEP_REWRITE","Content editor","not_publication_ready;non_russian_title;non_russian_summary"
"centro-termal-bernardo-larroude","kb_attraction","/baza-znaniy/centro-termal-bernardo-larroude","ru","Bernardo Larroudé Hot Spring Center","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","67","/media/argentina-travel/centro-termal-bernardo-larroude/1628170965171-piletas_termas_larroude.jpg","0","1","0","0","1","no","not_public","10","DEEP_REWRITE","Content editor","not_publication_ready;non_russian_title;non_russian_summary"
"centros-de-esqui-en-neuquen","kb_attraction","/baza-znaniy/centros-de-esqui-en-neuquen","ru","Ski resorts in Neuquén","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","62","/media/argentina-travel/centros-de-esqui-en-neuquen/1628788390278-20200802_133553.jpg","0","1","0","0","1","no","not_public","10","DEEP_REWRITE","Content editor","not_publication_ready;non_russian_title;non_russian_summary"
"cerro-castor","kb_attraction","/baza-znaniy/cerro-castor","ru","Серро-Кастор","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","69","/media/argentina-travel/cerro-castor/1630678829231-clases_de_esqui__01_ph__fotiar.jpg","0","1","0","0","1","no","not_public","50","EXPAND","Content editor","not_publication_ready;thin_content"
"cerro-mercedario-y-grandes-cumbres-de-san-juan","kb_attraction","/baza-znaniy/cerro-mercedario-y-grandes-cumbres-de-san-juan","ru","Серро-Меркедарио и большие вершины Сан-Хуана","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","79","/media/argentina-travel/cerro-mercedario-y-grandes-cumbres-de-san-juan/1623976880369-valle_pintado.jpg","0","1","0","0","1","no","not_public","50","EXPAND","Content editor","not_publication_ready;thin_content"
"cerro-tronador","kb_attraction","/baza-znaniy/cerro-tronador","ru","Серро-Тронадор","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","79","/media/argentina-travel/cerro-tronador/1625017885020-rio_negro___cordillera___024___parque_nahuel_huapi___cerro_tronado","0","1","0","0","1","no","not_public","50","EXPAND","Content editor","not_publication_ready;thin_content"
"cerros-catedral-y-perito-moreno","kb_attraction","/baza-znaniy/cerros-catedral-y-perito-moreno","ru","Горнолыжные центры Серро-Катедраль и Серро-Перито-Морено","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","25","/media/argentina-travel/cerros-catedral-y-perito-moreno/1629244258396-8180867793_79fe081ac7_o__1_.jpg","0","1","0","0","1","no","not_public","80","EXPAND","Content editor","thin_content"
"certificado-de-domicilio","kb_guide","/baza-znaniy/certificado-de-domicilio","ru","Как подтвердить адрес в Аргентине","published_public","not_recorded","not_recorded","review_required","not_recorded","2026-07-17","2026-07-17","2026-08-31","169","missing","0","2","0","0","2","yes","yes","100","KEEP","Content editor","publication_gate_clean"
"certificado-de-legalidad-prav","kb_guide","/baza-znaniy/certificado-de-legalidad-prav","ru","Certificado de legalidad водительских прав: что это и зачем","published_public","not_recorded","not_recorded","review_required","not_recorded","2026-07-17","2026-07-17","2026-08-31","295","missing","0","3","0","0","3","yes","yes","100","KEEP","Content editor","publication_gate_clean"
"chek-list-pereezda","kb_guide","/baza-znaniy/chek-list-pereezda","ru","Чек-лист переезда в Аргентину: по этапам","published_public","not_recorded","not_recorded","review_required","not_recorded","2026-07-17","2026-07-17","2026-08-31","649","missing","0","3","0","28","3","yes","yes","100","KEEP","Content editor","publication_gate_clean"
"cholila","kb_attraction","/baza-znaniy/cholila","ru","Cholila","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","58","/media/argentina-travel/cholila/1629424971745-villa_lago_rivadavia_2.jpg","0","1","0","0","1","no","not_public","10","DEEP_REWRITE","Content editor","not_publication_ready;non_russian_title;non_russian_summary"
"chto-delat-krome-dostoprimechatelnostej","kb_faq","/baza-znaniy/chto-delat-krome-dostoprimechatelnostej","ru","Что делать в Буэнос-Айресе / Мендосе / Патагонии, кроме галочных достопримечательностей?","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-05","2026-07-05","2027-01-01","253","missing","0","0","0","11","0","no","not_public","70","HUMAN_REVIEW","Content editor","not_publication_ready"
"chto-est-vegetariancu","kb_faq","/baza-znaniy/chto-est-vegetariancu","ru","Что есть вегетарианцу или вегану в «мясной» Аргентине?","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-05","2026-07-05","2027-01-01","172","missing","0","0","0","2","0","no","not_public","70","HUMAN_REVIEW","Content editor","not_publication_ready"
