"id","component_file","source_line","source_column","interaction_kind","http_method","endpoint_pattern","source_signals","test_evidence","confidence","route_patterns","route_count"
"f791215732c28ac9","src/components/admin/ingestion/IngestionPromptsView.tsx","13","449","http_request","POST","/api/admin/ingestion/prompts","fetch(""/api/admin/ingestion/prompts"", { method: ""POST"", headers: { ""content-type"": ""application/json"" }, body: JSON.stringify({ task, model, systemPrompt: prompt, activate: true })","source_only","high","/admin/ingestion/prompts","1"
"146046887d363e25","src/components/admin/ingestion/IngestionPromptsView.tsx","13","1317","ui_change","","","onChange={(e) => setTask(e.target.value)}","source_only","medium","/admin/ingestion/prompts","1"
"7296853d6719cb13","src/components/admin/ingestion/IngestionPromptsView.tsx","13","1445","ui_change","","","onChange={(e) => setModel(e.target.value)}","source_only","medium","/admin/ingestion/prompts","1"
"173a6697181ef0d9","src/components/admin/ingestion/IngestionPromptsView.tsx","13","1615","ui_change","","","onChange={(e) => setPrompt(e.target.value)}","source_only","medium","/admin/ingestion/prompts","1"
"cebe8963e8b3ac3d","src/components/admin/ingestion/IngestionPromptsView.tsx","13","957","ui_click","","","onClick={() => setOpen((value) => !value)}","source_only","medium","/admin/ingestion/prompts","1"
"3ab2f9a2d420ecfd","src/components/admin/ingestion/IngestionPromptsView.tsx","13","1711","ui_click","","","onClick={() => void save()}","source_only","medium","/admin/ingestion/prompts","1"
"76fa8f6f07ea03ca","src/components/admin/ingestion/IngestionProposalReview.tsx","81","30","http_request","POST","/api/admin/ingestion/proposals/[id]","fetch(`/api/admin/ingestion/proposals/${proposal.id}`, { method: ""POST"", headers: { ""content-type"": ""application/json"" }, body: JSON.stringify({ action }), ","source_only","high","/admin/ingestion/moderation","1"
"824170038063a153","src/components/admin/ingestion/IngestionProposalReview.tsx","146","84","ui_click","","","onClick={() => void act(""accept"")}","source_only","medium","/admin/ingestion/moderation","1"
"40ab7b6cf11b846f","src/components/admin/ingestion/IngestionProposalReview.tsx","151","96","ui_click","","","onClick={() => void act(""apply"")}","source_only","medium","/admin/ingestion/moderation","1"
"91fde3b70ae0d2f4","src/components/admin/ingestion/IngestionProposalReview.tsx","156","102","ui_click","","","onClick={() => void act(""reject"")}","source_only","medium","/admin/ingestion/moderation","1"
"0fd1682bc2de3d77","src/components/admin/ingestion/IngestionRunsView.tsx","12","215","http_request","POST","/api/admin/ingestion/runs/[id]","fetch(`/api/admin/ingestion/runs/${id}`, { method: ""POST"", headers: { ""content-type"": ""application/json"" }, body: JSON.stringify({ action }) })","source_only","high","/admin/ingestion/runs","1"
"77a17b2dc2851755","src/components/admin/ingestion/IngestionRunsView.tsx","12","615","ui_click","","","onClick={() => void refresh()}","source_only","medium","/admin/ingestion/runs","1"
"3210cfc5be220984","src/components/admin/ingestion/IngestionRunsView.tsx","12","2438","ui_click","","","onClick={() => void act(run.id, ""cancel"")}","source_only","medium","/admin/ingestion/runs","1"
"b113e15768d9d665","src/components/admin/ingestion/IngestionRunsView.tsx","12","2620","ui_click","","","onClick={() => void act(run.id, ""retry"")}","source_only","medium","/admin/ingestion/runs","1"
"d4f22c95e0a93975","src/components/admin/ingestion/IngestionSourceDetailView.tsx","56","30","http_request","POST","dynamic","fetch(url, { method: ""POST"", headers: { ""content-type"": ""application/json"" }, body: JSON.stringify(body ?? {}) })","source_only","medium","/admin/ingestion/sources/[id]","1"
"18194b7d8a3d4e7e","src/components/admin/ingestion/IngestionSourceDetailView.tsx","67","30","http_request","PATCH","/api/admin/ingestion/sources/[sourceId]","fetch(`/api/admin/ingestion/sources/${sourceId}`, { method: ""PATCH"", headers: { ""content-type"": ""application/json"" }, body: JSON.stringify(patch) })","source_only","high","/admin/ingestion/sources/[id]","1"
"206b029334b27764","src/components/admin/ingestion/IngestionSourceDetailView.tsx","78","30","http_request","POST","/api/admin/ingestion/sources/[sourceId]/upload","fetch(`/api/admin/ingestion/sources/${sourceId}/upload`, { method: ""POST"", headers: { ""content-type"": ""application/json"" }, body: JSON.stringify({ title: manualTitle, content: manu","source_only","high","/admin/ingestion/sources/[id]","1"
"fd9ca2d658c85293","src/components/admin/ingestion/IngestionSourceDetailView.tsx","89","237","ui_click","","","onClick={() => void request(`/api/admin/ingestion/sources/${sourceId}/test`)}","source_only","medium","/admin/ingestion/sources/[id]","1"
"0b945a3ae1296cca","src/components/admin/ingestion/IngestionSourceDetailView.tsx","89","423","ui_click","","","onClick={() => void request(`/api/admin/ingestion/sources/${sourceId}/run`)}","source_only","medium","/admin/ingestion/sources/[id]","1"
"1c64365975d2058a","src/components/admin/ingestion/IngestionSourceDetailView.tsx","99","115","ui_change","","","onChange={(event) => setPatch((current) => ({ ...current, name: event.target.value }))}","source_only","medium","/admin/ingestion/sources/[id]","1"
"3e3253f09bc12b7d","src/components/admin/ingestion/IngestionSourceDetailView.tsx","100","117","ui_change","","","onChange={(event) => setPatch((current) => ({ ...current, language: event.target.value }))}","source_only","medium","/admin/ingestion/sources/[id]","1"
"416a49fed08d820d","src/components/admin/ingestion/IngestionSourceDetailView.tsx","101","115","ui_change","","","onChange={(event) => setPatch((current) => ({ ...current, region: event.target.value }))}","source_only","medium","/admin/ingestion/sources/[id]","1"
"bf047a68085f01e8","src/components/admin/ingestion/IngestionSourceDetailView.tsx","102","127","ui_change","","","onChange={(event) => setPatch((current) => ({ ...current, categories: event.target.value.split("","").map((item) => item.trim()).filter(Boolean) }))}","source_only","medium","/admin/ingestion/sources/[id]","1"
"84207076dee333a2","src/components/admin/ingestion/IngestionSourceDetailView.tsx","103","139","ui_change","","","onChange={(event) => setPatch((current) => ({ ...current, description: event.target.value }))}","source_only","medium","/admin/ingestion/sources/[id]","1"
"c4132b7e1b0da28c","src/components/admin/ingestion/IngestionSourceDetailView.tsx","108","114","ui_change","","","onChange={(event) => updateAddress(event.target.value)}","source_only","medium","/admin/ingestion/sources/[id]","1"
"e44fd6ededd951f2","src/components/admin/ingestion/IngestionSourceDetailView.tsx","109","193","ui_change","","","onChange={(event) => setPatch((current) => ({ ...current, credentialRef: event.target.value.toUpperCase() }))}","source_only","medium","/admin/ingestion/sources/[id]","1"
"1897c8c1b311c462","src/components/admin/ingestion/IngestionSourceDetailView.tsx","110","154","ui_change","","","onChange={(event) => setPatch((current) => ({ ...current, connectionConfig: { ...(current.connectionConfig ?? source.connectionConfig), allowedPaths: event.target.value.split("","").","source_only","medium","/admin/ingestion/sources/[id]","1"
"e632d5aee83584a4","src/components/admin/ingestion/IngestionSourceDetailView.tsx","111","154","ui_change","","","onChange={(event) => setPatch((current) => ({ ...current, connectionConfig: { ...(current.connectionConfig ?? source.connectionConfig), blockedPaths: event.target.value.split("","").","source_only","medium","/admin/ingestion/sources/[id]","1"
"56de3cad5a766159","src/components/admin/ingestion/IngestionSourceDetailView.tsx","112","149","ui_change","","","onChange={(event) => setPatch((current) => ({ ...current, legalNotes: event.target.value }))}","source_only","medium","/admin/ingestion/sources/[id]","1"
"8dee9e3d1a1ae76a","src/components/admin/ingestion/IngestionSourceDetailView.tsx","117","133","ui_change","","","onChange={(event) => setPatch((current) => ({ ...current, scheduleKind: event.target.value as IngestionSourceRecord[""scheduleKind""] }))}","source_only","medium","/admin/ingestion/sources/[id]","1"
"972e5542a4e679e4","src/components/admin/ingestion/IngestionSourceDetailView.tsx","118","130","ui_change","","","onChange={(event) => setPatch((current) => ({ ...current, scheduleExpression: event.target.value }))}","source_only","medium","/admin/ingestion/sources/[id]","1"
"5759d937bc4619dc","src/components/admin/ingestion/IngestionSourceDetailView.tsx","119","152","ui_change","","","onChange={(event) => setPatch((current) => ({ ...current, priority: Number(event.target.value) }))}","source_only","medium","/admin/ingestion/sources/[id]","1"
"08d339e1e27c0955","src/components/admin/ingestion/IngestionSourceDetailView.tsx","120","152","ui_change","","","onChange={(event) => setPatch((current) => ({ ...current, trustLevel: Number(event.target.value) }))}","source_only","medium","/admin/ingestion/sources/[id]","1"
"130a10f531685fd9","src/components/admin/ingestion/IngestionSourceDetailView.tsx","121","170","ui_change","","","onChange={(event) => setPatch((current) => ({ ...current, rateLimitPerMinute: Number(event.target.value) }))}","source_only","medium","/admin/ingestion/sources/[id]","1"
"ece0ba4425f381ed","src/components/admin/ingestion/IngestionSourceDetailView.tsx","122","163","ui_change","","","onChange={(event) => setPatch((current) => ({ ...current, timeoutSeconds: Number(event.target.value) }))}","source_only","medium","/admin/ingestion/sources/[id]","1"
"ccb9eef5721b7a42","src/components/admin/ingestion/IngestionSourceDetailView.tsx","124","122","ui_click","","","onClick={() => void save()}","source_only","medium","/admin/ingestion/sources/[id]","1"
"e19a882996c3b1ef","src/components/admin/ingestion/IngestionSourceDetailView.tsx","131","141","ui_change","","","onChange={(event) => setManualTitle(event.target.value)}","source_only","medium","/admin/ingestion/sources/[id]","1"
"d8dab755c142c935","src/components/admin/ingestion/IngestionSourceDetailView.tsx","131","322","ui_change","","","onChange={(event) => setManualSourceUrl(event.target.value)}","source_only","medium","/admin/ingestion/sources/[id]","1"
"00e420bf70785810","src/components/admin/ingestion/IngestionSourceDetailView.tsx","132","126","ui_change","","","onChange={(event) => setManualContent(event.target.value)}","source_only","medium","/admin/ingestion/sources/[id]","1"
"ba83ca44981de219","src/components/admin/ingestion/IngestionSourceDetailView.tsx","133","73","ui_click","","","onClick={() => void uploadManual()}","source_only","medium","/admin/ingestion/sources/[id]","1"
"c64aa7f6200705f4","src/components/admin/ingestion/IngestionSourcesView.tsx","54","30","http_request","UNRESOLVED","dynamic","fetch(url, { ...init, headers: { ""content-type"": ""application/json"", ...init.headers } })","source_only","medium","/admin/ingestion/sources|/admin/ingestion/sources/[id]","2"
"9b5c60e3564dfaca","src/components/admin/ingestion/IngestionSourcesView.tsx","72","188","ui_click","","","onClick={() => void refresh()}","source_only","medium","/admin/ingestion/sources|/admin/ingestion/sources/[id]","2"
"0323be4b0c6fa1dd","src/components/admin/ingestion/IngestionSourcesView.tsx","72","318","ui_click","","","onClick={() => setOpen((value) => !value)}","source_only","medium","/admin/ingestion/sources|/admin/ingestion/sources/[id]","2"
"6b2a03ae7d932a57","src/components/admin/ingestion/IngestionSourcesView.tsx","81","92","ui_change","","","onChange={(event) => setName(event.target.value)}","source_only","medium","/admin/ingestion/sources|/admin/ingestion/sources/[id]","2"
"8aa20f77b57e3668","src/components/admin/ingestion/IngestionSourcesView.tsx","82","94","ui_change","","","onChange={(event) => setType(event.target.value as IngestionSourceType)}","source_only","medium","/admin/ingestion/sources|/admin/ingestion/sources/[id]","2"
"73afb41bc7beb977","src/components/admin/ingestion/IngestionSourcesView.tsx","83","200","ui_change","","","onChange={(event) => setAddress(event.target.value)}","source_only","medium","/admin/ingestion/sources|/admin/ingestion/sources/[id]","2"
"642e6a5379327f54","src/components/admin/ingestion/IngestionSourcesView.tsx","84","115","ui_change","","","onChange={(event) => setCredentialRef(event.target.value.toUpperCase())}","source_only","medium","/admin/ingestion/sources|/admin/ingestion/sources/[id]","2"
"0de971c29563efd8","src/components/admin/ingestion/IngestionSourcesView.tsx","85","98","ui_change","","","onChange={(event) => setSchedule(event.target.value)}","source_only","medium","/admin/ingestion/sources|/admin/ingestion/sources/[id]","2"
"24f6c9b6fea467c6","src/components/admin/ingestion/IngestionSourcesView.tsx","87","136","ui_click","","","onClick={() => void create()}","source_only","medium","/admin/ingestion/sources|/admin/ingestion/sources/[id]","2"
"c8e1ee8fb27392a1","src/components/admin/ingestion/IngestionSourcesView.tsx","87","222","ui_click","","","onClick={() => setOpen(false)}","source_only","medium","/admin/ingestion/sources|/admin/ingestion/sources/[id]","2"
"af699948989f4aab","src/components/admin/ingestion/IngestionSourcesView.tsx","92","245","ui_change","","","onChange={(event) => setSearch(event.target.value)}","source_only","medium","/admin/ingestion/sources|/admin/ingestion/sources/[id]","2"
"ff5fced563f1948a","src/components/admin/ingestion/IngestionSourcesView.tsx","93","98","ui_change","","","onChange={(event) => setTypeFilter(event.target.value as IngestionSourceType | ""all"")}","source_only","medium","/admin/ingestion/sources|/admin/ingestion/sources/[id]","2"
"9f6d5c3d33d35ed9","src/components/admin/ingestion/IngestionSourcesView.tsx","109","174","ui_click","","","onClick={() => void action(`/api/admin/ingestion/sources/${source.id}/test`, { method: ""POST"" }, source.id)}","source_only","medium","/admin/ingestion/sources|/admin/ingestion/sources/[id]","2"
